,sex,marital_status,branch_code,occupation_code,occupation_category_code,P5DA,RIBP,8NN1,7POT,66FJ,GYSR,SOP4,RVSZ,PYUQ,LJR9,N2MW,AHXO,BSTQ,FM3X,K6QO,QBOL,JWFN,JZ9D,J9JW,GHYX,ECY3,join_year,age,total_products
3679,M,S,E5SW,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,24,2
3680,M,S,ZFER,PMAI,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2015.0,37,3
3681,F,U,E5SW,P4MD,90QI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,53,3
3682,F,M,49BM,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2017.0,34,2
3683,M,U,748L,QZYX,90QI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,49,2
3684,M,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,35,3
3685,M,M,O67J,F57O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2019.0,27,3
3686,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,32,2
3687,F,M,XX25,2HLT,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,49,2
3688,M,M,E5SW,7UDQ,T4MS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012.0,38,2
3689,F,S,748L,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2019.0,33,2
3690,F,M,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,48,2
3691,M,M,30H5,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019.0,35,2
3692,F,S,30H5,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,57,2
3693,M,M,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,43,2
3694,F,M,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,46,2
3695,M,M,XX25,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,53,3
3696,M,S,30H5,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,30,2
3697,M,S,748L,2A7I,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2015.0,29,2
3698,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,47,2
3699,F,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,33,2
3700,M,M,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,60,2
3701,M,M,O67J,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,39,2
3702,F,M,30H5,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2020.0,36,3
3703,F,M,O67J,PMAI,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,37,2
3704,F,S,BOAS,NQW1,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2019.0,28,2
3705,M,M,E5SW,WMTK,90QI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,48,2
3706,M,M,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,34,2
3707,F,S,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,40,2
3708,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,25,2
3709,M,M,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,42,2
3710,F,M,748L,N2ZZ,90QI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2016.0,38,4
3711,M,U,748L,QZYX,90QI,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013.0,32,3
3712,M,M,XX25,FSXG,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,25,2
3713,M,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,33,2
3714,M,M,748L,S9KU,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,52,3
3715,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2017.0,59,3
3716,M,M,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,30,2
3717,M,M,748L,ZCQR,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,34,2
3718,F,M,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,49,2
3719,M,M,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,42,2
3720,M,M,XX25,2A7I,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2013.0,46,2
3721,M,M,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,44,2
3722,M,M,30H5,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,44,3
3723,M,M,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,23,2
3724,M,M,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,30,2
3725,M,U,748L,5FPK,T4MS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012.0,51,2
3726,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,25,2
3727,M,M,94KC,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,40,2
3728,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,33,2
3729,M,M,94KC,QZYX,90QI,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,31,3
3730,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,37,2
3731,M,M,XX25,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2016.0,41,3
3732,M,U,30H5,0OJM,T4MS,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,43,5
3733,M,M,O67J,NQW1,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2020.0,52,3
3734,F,S,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,34,2
3735,M,D,O67J,SS6D,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2017.0,41,3
3736,F,M,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,32,2
3737,M,M,E5SW,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,38,3
3738,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,61,2
3739,M,U,748L,0OJM,T4MS,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,44,3
3740,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2020.0,44,3
3741,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,40,2
3742,M,S,E5SW,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,25,2
3743,F,S,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017.0,29,2
3744,F,M,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,46,2
3745,M,M,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,33,2
3746,F,M,XX25,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,47,2
3747,M,M,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,38,2
3748,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,44,2
3749,M,S,94KC,N7K2,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018.0,30,2
3750,M,M,748L,YMGT,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,33,2
3751,M,M,748L,PWCW,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2019.0,54,3
3752,F,M,E5SW,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017.0,42,2
3753,M,M,E5SW,31GG,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2016.0,53,3
3754,M,M,E5SW,1MSV,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,59,3
3755,F,M,30H5,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,48,2
3756,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,47,2
3757,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,52,2
3758,M,M,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,28,2
3759,M,M,E5SW,LQ0W,T4MS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010.0,60,2
3760,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2019.0,29,6
3761,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,38,2
3762,M,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2012.0,42,3
3763,M,M,748L,B8W8,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2015.0,44,3
3764,M,M,E5SW,BP09,56SI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2016.0,31,4
3765,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,31,2
3766,M,M,O67J,VREH,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,40,2
3767,F,M,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,32,2
3768,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,37,2
3769,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,60,2
3770,M,M,94KC,4W0D,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,36,2
3771,F,M,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.0,37,2
3772,M,M,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,40,2
3773,M,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012.0,58,2
3774,F,M,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,52,3
3775,F,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,43,2
3776,M,M,748L,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,47,2
3777,M,M,XX25,SSTX,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2020.0,60,3
3778,M,S,748L,WSID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,35,3
3779,M,M,UAOD,S9KU,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,30,2
3780,M,M,E5SW,N2ZZ,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,50,2
3781,M,M,E5SW,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2019.0,51,4
3782,F,U,E5SW,VREH,T4MS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,45,2
3783,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020.0,49,2
3784,M,M,XX25,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,43,2
3785,F,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011.0,37,2
3786,M,M,748L,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,52,2
3787,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,45,3
3788,F,M,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,47,3
3789,F,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,48,3
3790,M,M,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,39,2
3791,F,M,30H5,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,60,2
3792,F,M,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,38,2
3793,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,32,2
3794,M,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,35,2
3795,F,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2020.0,41,3
3796,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,32,2
3797,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,33,2
3798,M,M,748L,S9KU,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2018.0,42,4
3799,F,S,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2020.0,44,2
3800,M,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2017.0,49,3
3801,M,U,BOAS,VREH,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.0,47,2
3802,M,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018.0,53,2
3803,M,U,30H5,0OJM,T4MS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,37,3
3804,F,M,94KC,BPSA,90QI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2014.0,54,3
3805,M,M,ZFER,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,52,3
3806,M,M,748L,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2015.0,46,3
3807,M,M,BOAS,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,31,3
3808,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,38,2
3809,M,M,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2020.0,32,3
3810,M,M,E5SW,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2020.0,38,4
3811,M,M,XX25,ZKQ3,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,41,2
3812,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2020.0,45,3
3813,F,M,E5SW,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,48,3
3814,M,M,748L,YMGT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,42,2
3815,F,U,UAOD,0OJM,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013.0,39,2
3816,F,M,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,40,2
3817,M,M,XX25,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,31,2
3818,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020.0,34,2
3819,F,S,BOAS,I31I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,25,2
3820,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,24,2
3821,M,M,748L,QZYX,90QI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,37,2
3822,M,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2016.0,42,6
3823,F,M,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2014.0,38,3
3824,M,M,O67J,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,33,2
3825,M,M,O67J,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,30,3
3826,F,M,748L,2A7I,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,45,4
3827,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,35,2
3828,F,S,ZFER,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,47,2
3829,F,M,UAOD,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,31,2
3830,M,M,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,49,2
3831,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,26,2
3832,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,52,2
3833,M,M,30H5,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,37,2
3834,F,S,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,25,3
3835,M,M,UAOD,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,61,3
3836,M,M,UAOD,P4MD,90QI,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2015.0,53,4
3837,M,M,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2020.0,47,2
3838,M,M,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,26,2
3839,M,M,30H5,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,35,2
3840,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,22,2
3841,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014.0,53,2
3842,M,M,XX25,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2019.0,47,2
3843,F,M,748L,FSXG,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,38,3
3844,F,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020.0,38,2
3845,M,M,BOAS,B3QW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,36,2
3846,M,U,748L,0OJM,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013.0,45,2
3847,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,37,2
3848,M,M,30H5,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,44,3
3849,M,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,56,2
3850,M,M,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,43,2
3851,F,S,E5SW,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,38,2
3852,M,M,O67J,4W0D,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2016.0,56,3
3853,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,43,2
3854,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2019.0,53,3
3855,M,M,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,35,2
3856,M,M,XX25,WMTK,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,32,2
3857,M,M,1X1H,K5LB,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,27,2
3858,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,38,2
3859,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,45,3
3860,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,28,2
3861,F,D,ZFER,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2018.0,46,5
3862,M,U,30H5,0OJM,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,53,3
3863,F,M,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,31,2
3864,M,M,748L,F57O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,41,2
3865,F,M,30H5,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,40,2
3866,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,43,2
3867,F,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,41,2
3868,M,U,748L,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018.0,55,2
3869,M,M,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,32,2
3870,M,M,748L,WMTK,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,55,3
3871,F,M,9F9T,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,24,2
